,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match,count_close,count_open,final_date,count_complaint,date,Day,Holiday,isHoliday
10039,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,467.0,Femmine,2018-06-05T11:00:00Z,1716.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10040,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,635.0,Business,2018-06-05T11:00:00Z,544.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10041,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,803.0,Consumer,2018-06-05T11:00:00Z,2967.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10042,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,971.0,Italiani,2018-06-05T11:00:00Z,3397.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10043,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,1139.0,Stranieri,2018-06-05T11:00:00Z,114.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10044,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,1307.0,<18 anni,2018-06-05T11:00:00Z,31.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10045,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,1475.0,18-30 anni ,2018-06-05T11:00:00Z,685.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10046,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,1643.0,31-40 anni,2018-06-05T11:00:00Z,445.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10047,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,1811.0,41-50 anni,2018-06-05T11:00:00Z,654.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10048,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,1979.0,51-60 anni,2018-06-05T11:00:00Z,690.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10049,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,2147.0,>60 anni,2018-06-05T11:00:00Z,1006.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10050,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,2315.0,Visitatori Intraregionali,2018-06-05T11:00:00Z,736.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10051,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,2483.0,Visitatori Extraregionali,2018-06-05T11:00:00Z,137.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10052,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,2651.0,Pendolari,2018-06-05T11:00:00Z,1005.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10053,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,2819.0,Residenti,2018-06-05T11:00:00Z,1487.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10054,10,60.5,58.6,65.0,59.8,63.8,2018-06-05 10:00:00,6,62.233691167430585,,2987.0,Visitatori Stranieri,2018-06-05T11:00:00Z,146.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,22.720000000000034,,-0.013333333333333334,23.3,0.0,,6.0,06-05-18 10:00,0.0,05-06-18,,,0
10055,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,130.0,Presenze,2018-06-05T12:00:00Z,3577.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10056,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,298.0,Maschi,2018-06-05T12:00:00Z,1853.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10057,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,466.0,Femmine,2018-06-05T12:00:00Z,1724.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10058,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,634.0,Business,2018-06-05T12:00:00Z,574.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10059,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,802.0,Consumer,2018-06-05T12:00:00Z,3003.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10060,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,970.0,Italiani,2018-06-05T12:00:00Z,3452.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10061,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,1138.0,Stranieri,2018-06-05T12:00:00Z,125.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10062,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,1306.0,<18 anni,2018-06-05T12:00:00Z,32.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10063,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,1474.0,18-30 anni ,2018-06-05T12:00:00Z,696.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10064,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,1642.0,31-40 anni,2018-06-05T12:00:00Z,462.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10065,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,1810.0,41-50 anni,2018-06-05T12:00:00Z,660.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10066,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,1978.0,51-60 anni,2018-06-05T12:00:00Z,701.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10067,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,2146.0,>60 anni,2018-06-05T12:00:00Z,1025.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10068,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,2314.0,Visitatori Intraregionali,2018-06-05T12:00:00Z,716.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10069,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,2482.0,Visitatori Extraregionali,2018-06-05T12:00:00Z,154.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10070,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,2650.0,Pendolari,2018-06-05T12:00:00Z,967.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10071,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,2818.0,Residenti,2018-06-05T12:00:00Z,1577.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10072,11,59.9,59.1,65.2,60.8,64.1,2018-06-05 11:00:00,6,62.491513369914685,,2986.0,Visitatori Stranieri,2018-06-05T12:00:00Z,163.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,24.400000000000034,,-0.013333333333333334,25.133333333333336,0.0,,6.0,06-05-18 11:00,0.0,05-06-18,,,0
10073,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,129.0,Presenze,2018-06-05T13:00:00Z,3636.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10074,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,297.0,Maschi,2018-06-05T13:00:00Z,1881.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10075,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,465.0,Femmine,2018-06-05T13:00:00Z,1755.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10076,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,633.0,Business,2018-06-05T13:00:00Z,574.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10077,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,801.0,Consumer,2018-06-05T13:00:00Z,3062.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10078,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,969.0,Italiani,2018-06-05T13:00:00Z,3509.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10079,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,1137.0,Stranieri,2018-06-05T13:00:00Z,127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10080,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,1305.0,<18 anni,2018-06-05T13:00:00Z,33.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10081,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,1473.0,18-30 anni ,2018-06-05T13:00:00Z,695.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10082,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,1641.0,31-40 anni,2018-06-05T13:00:00Z,466.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10083,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,1809.0,41-50 anni,2018-06-05T13:00:00Z,679.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10084,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,1977.0,51-60 anni,2018-06-05T13:00:00Z,710.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10085,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,2145.0,>60 anni,2018-06-05T13:00:00Z,1053.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10086,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,2313.0,Visitatori Intraregionali,2018-06-05T13:00:00Z,729.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10087,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,2481.0,Visitatori Extraregionali,2018-06-05T13:00:00Z,160.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10088,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,2649.0,Pendolari,2018-06-05T13:00:00Z,978.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10089,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,2817.0,Residenti,2018-06-05T13:00:00Z,1601.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10090,12,62.0,59.3,65.3,61.0,63.4,2018-06-05 12:00:00,6,62.68164063714069,,2985.0,Visitatori Stranieri,2018-06-05T13:00:00Z,168.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.120000000000005,,-0.04666666666666667,26.46666666666667,0.0,,84.0,06-05-18 12:00,0.0,05-06-18,,,0
10091,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,128.0,Presenze,2018-06-05T14:00:00Z,3725.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10092,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,296.0,Maschi,2018-06-05T14:00:00Z,1891.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10093,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,464.0,Femmine,2018-06-05T14:00:00Z,1834.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10094,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,632.0,Business,2018-06-05T14:00:00Z,587.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10095,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,800.0,Consumer,2018-06-05T14:00:00Z,3138.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10096,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,968.0,Italiani,2018-06-05T14:00:00Z,3601.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10097,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,1136.0,Stranieri,2018-06-05T14:00:00Z,124.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10098,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,1304.0,<18 anni,2018-06-05T14:00:00Z,38.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10099,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,1472.0,18-30 anni ,2018-06-05T14:00:00Z,709.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10100,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,1640.0,31-40 anni,2018-06-05T14:00:00Z,469.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10101,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,1808.0,41-50 anni,2018-06-05T14:00:00Z,697.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10102,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,1976.0,51-60 anni,2018-06-05T14:00:00Z,719.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10103,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,2144.0,>60 anni,2018-06-05T14:00:00Z,1094.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10104,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,2312.0,Visitatori Intraregionali,2018-06-05T14:00:00Z,745.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10105,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,2480.0,Visitatori Extraregionali,2018-06-05T14:00:00Z,162.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10106,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,2648.0,Pendolari,2018-06-05T14:00:00Z,1014.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10107,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,2816.0,Residenti,2018-06-05T14:00:00Z,1637.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10108,13,59.6,58.8,61.1,60.8,65.1,2018-06-05 13:00:00,6,61.70087902375605,,2984.0,Visitatori Stranieri,2018-06-05T14:00:00Z,167.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.220000000000034,,-0.043333333333333335,27.8,0.0,6.0,,06-05-18 13:00,0.0,05-06-18,,,0
10109,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,127.0,Presenze,2018-06-05T15:00:00Z,3791.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10110,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,295.0,Maschi,2018-06-05T15:00:00Z,1940.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10111,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,463.0,Femmine,2018-06-05T15:00:00Z,1851.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10112,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,631.0,Business,2018-06-05T15:00:00Z,609.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10113,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,799.0,Consumer,2018-06-05T15:00:00Z,3182.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10114,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,967.0,Italiani,2018-06-05T15:00:00Z,3664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10115,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,1135.0,Stranieri,2018-06-05T15:00:00Z,127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10116,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,1303.0,<18 anni,2018-06-05T15:00:00Z,36.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
10117,14,59.3,58.7,60.7,60.5,64.8,2018-06-05 14:00:00,6,61.404650519880775,,1471.0,18-30 anni ,2018-06-05T15:00:00Z,717.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,25.629999999999995,,-0.04,27.66666666666667,0.0,18.0,,06-05-18 14:00,0.0,05-06-18,,,0
