,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,numero_presenze,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match_pad,is_home_pad,count_close,count_open,final_date,count_complaint,dat_hr,n,flow_mean,flow_sd,flow_median,speed_mean,speed_sd,speed_median,date,Day,Holiday,isHoliday
5738,2,47.1,49.7,50.0,54.6,49.7,2018-08-28 02:00:00,1,50.97840246858118,,,,,15.400000000000036,,-0.002,15.633333333333333,0.0,0.0,6.0,,28-08-18 02:00,0.0,28-08-18 02:00,852.0,614.847,582.938,462.0,394.75700000000006,157.37600000000003,350.7000000000001,28-08-18,,,0
5739,3,42.2,45.6,44.0,49.4,44.8,2018-08-28 03:00:00,1,45.91773187157516,,,,,15.200000000000045,,0.0,15.2,0.0,0.0,6.0,,28-08-18 03:00,0.0,28-08-18 03:00,811.0,458.11,540.5500000000002,312.0,378.73500000000007,154.957,329.92500000000007,28-08-18,,,0
5740,4,46.5,43.5,44.4,49.0,50.1,2018-08-28 04:00:00,1,47.42505148772136,,,,,14.460000000000036,,0.003,14.8,0.0,0.0,6.0,,28-08-18 04:00,0.0,28-08-18 04:00,904.0,549.002,516.743,402.0,374.356,155.326,330.56999999999994,28-08-18,,,0
5741,5,42.4,49.1,43.4,50.8,53.8,2018-08-28 05:00:00,1,49.82857507016443,,,,,14.460000000000036,,0.003,14.5,0.0,0.0,,,28-08-18 05:00,0.0,28-08-18 05:00,1055.0,1294.236,1074.2720000000004,984.0,361.541,144.09799999999996,322.8300000000001,28-08-18,,,0
5742,6,54.7,49.1,49.7,54.9,57.6,2018-08-28 06:00:00,1,54.32712447527017,,,,,14.560000000000002,,0.01,14.2,0.0,0.0,,6.0,28-08-18 06:00,0.0,28-08-18 06:00,1062.0,2707.991,2146.1240000000007,2250.0,356.8490000000001,141.506,315.54,28-08-18,,,0
5743,7,62.5,58.9,64.1,62.7,61.0,2018-08-28 07:00:00,1,62.172698952574876,,,,,17.77000000000004,,0.008,14.2,0.0,0.0,,30.0,28-08-18 07:00,0.0,28-08-18 07:00,856.0,6342.8809999999985,4798.184,5118.0,338.99800000000005,134.878,298.475,28-08-18,,,0
5744,8,60.9,58.8,63.6,64.0,62.5,2018-08-28 08:00:00,1,62.34004728308038,,,,,20.010000000000048,,0.0,16.666666666666668,0.0,0.0,,12.0,28-08-18 08:00,0.0,28-08-18 08:00,776.0,7986.166999999998,5200.112,6822.0,328.776,132.928,292.6,28-08-18,,,0
5745,9,63.9,63.7,61.8,63.3,63.1,2018-08-28 09:00:00,1,63.21896515258071,,,,,22.100000000000023,,0.005,21.96666666666667,0.0,0.0,,,28-08-18 09:00,0.0,28-08-18 09:00,857.0,6731.228000000001,4413.92,5958.0,338.657,134.236,299.905,28-08-18,,,0
5746,10,57.5,56.6,63.6,62.7,61.8,2018-08-28 10:00:00,1,61.26192831236362,,,,,23.900000000000034,,0.002,24.53333333333333,0.0,0.0,,,28-08-18 10:00,0.0,28-08-18 10:00,906.0,6315.078,3812.0409999999997,5694.0,341.973,133.69,304.075,28-08-18,,,0
5747,11,60.2,59.5,64.6,62.8,63.0,2018-08-28 11:00:00,1,62.417025406920985,,,,,25.129999999999995,,0.0,26.5,0.0,0.0,,6.0,28-08-18 11:00,0.0,28-08-18 11:00,914.0,5958.126,3481.367,5484.0,344.52400000000006,135.334,308.81,28-08-18,,,0
5748,12,59.2,60.9,63.5,63.2,63.2,2018-08-28 12:00:00,1,62.29392349730588,,,,,25.31,,-0.003,28.53333333333333,0.0,0.0,,84.0,28-08-18 12:00,0.0,28-08-18 12:00,901.0,5726.030999999999,3399.616,5238.0,348.88700000000006,141.40200000000004,308.5250000000001,28-08-18,,,0
5749,13,59.5,57.9,59.9,62.2,62.0,2018-08-28 13:00:00,1,60.59151514554269,,,,,27.45000000000005,,0.002,29.4,0.0,0.0,,,28-08-18 13:00,0.0,28-08-18 13:00,904.0,5076.639,3214.3720000000003,4632.0,346.631,138.21900000000002,307.735,28-08-18,,,0
5750,14,60.7,62.3,61.4,61.9,62.8,2018-08-28 14:00:00,1,61.87960591098512,,,,,27.670000000000016,,-0.0010000000000000002,30.4,0.0,0.0,36.0,,28-08-18 14:00,0.0,28-08-18 14:00,885.0,5855.769,3759.803,5202.0,346.1020000000001,137.24200000000002,308.545,28-08-18,,,0
5751,15,65.4,57.0,60.5,62.1,63.1,2018-08-28 15:00:00,1,62.43242602070715,,,,,28.129999999999995,,-0.0009999999999999998,30.8,0.0,0.0,48.0,,28-08-18 15:00,0.0,28-08-18 15:00,855.0,6095.359,3836.101,5454.0,343.165,137.29500000000002,309.295,28-08-18,,,0
5752,16,63.5,61.1,61.2,62.1,62.8,2018-08-28 16:00:00,1,62.23885060796714,,,,,27.69,,-0.002,31.73333333333333,0.0,0.0,,,28-08-18 16:00,0.0,28-08-18 16:00,879.0,6833.514000000001,4381.855,6036.0,343.60699999999997,138.47799999999998,308.67999999999995,28-08-18,,,0
5753,17,63.4,59.6,60.2,62.5,63.2,2018-08-28 17:00:00,1,62.04905158300082,,,,,27.54000000000002,,-0.003,31.6,0.0,0.0,,12.0,28-08-18 17:00,0.0,28-08-18 17:00,874.0,8724.530999999999,6037.21,7638.0,335.215,135.43499999999997,299.64,28-08-18,,,0
5754,18,60.2,58.7,63.5,62.4,63.4,2018-08-28 18:00:00,1,62.01545817715677,,,,,24.920000000000016,,0.004,29.53333333333333,0.0,0.0,12.0,24.0,28-08-18 18:00,0.0,28-08-18 18:00,883.0,8533.475,5844.482,7524.0,329.014,132.67,295.135,28-08-18,,,0
5755,19,59.6,58.7,61.5,62.7,61.8,2018-08-28 19:00:00,1,61.100174794408915,,,,,22.61000000000001,,-0.001,27.100000000000005,0.0,0.0,6.0,102.0,28-08-18 19:00,0.0,28-08-18 19:00,843.0,6882.804,4817.825,6018.0,339.31800000000004,139.47699999999998,299.45499999999987,28-08-18,,,0
5756,20,59.5,58.0,59.7,62.2,63.0,2018-08-28 20:00:00,1,60.870933682781825,,,,,21.400000000000034,,-0.001,24.66666666666667,0.0,0.0,,12.0,28-08-18 20:00,0.0,28-08-18 20:00,1073.0,4729.624,3177.724,4128.0,352.981,138.861,315.995,28-08-18,,,0
5757,21,58.2,56.0,61.7,60.9,59.1,2018-08-28 21:00:00,1,59.61991073711053,,,,,20.5,,-0.007000000000000001,21.933333333333334,0.0,0.0,6.0,,28-08-18 21:00,0.0,28-08-18 21:00,1105.0,3360.686000000001,2161.3950000000004,3078.0,360.32,142.10800000000003,325.75,28-08-18,,,0
5758,22,57.2,54.9,64.6,60.3,59.1,2018-08-28 22:00:00,1,60.49390025680053,,,,,19.52000000000004,,-0.007000000000000001,20.233333333333327,0.0,0.0,12.0,6.0,28-08-18 22:00,0.0,28-08-18 22:00,1124.0,3016.592,2171.1889999999994,2640.0,362.624,140.61400000000003,327.75,28-08-18,,,0
5759,23,57.3,54.5,64.7,60.7,59.0,2018-08-28 23:00:00,1,60.598893084497796,,,,,19.140000000000047,,-0.012,19.066666666666666,0.0,0.0,78.0,,28-08-18 23:00,0.0,28-08-18 23:00,1037.0,2186.8029999999994,1521.7890000000002,1950.0,328.7360000000001,127.50499999999998,297.335,28-08-18,,,0
5760,0,57.3,54.6,60.9,59.7,57.3,2018-08-29 00:00:00,2,58.48311049105945,,,,,18.02000000000004,,-0.005,17.9,0.0,0.0,60.0,,29-08-18 00:00,0.0,29-08-18 00:00,1037.0,1936.6789999999999,1481.485,1614.0,380.825,145.97400000000005,349.18499999999995,29-08-18,,,0
5761,1,55.0,51.6,58.1,57.7,53.3,2018-08-29 01:00:00,2,55.81850901483554,,,,,18.28000000000003,,0.0009999999999999998,17.733333333333327,0.0,0.0,12.0,,29-08-18 01:00,0.0,29-08-18 01:00,1032.0,943.3389999999999,726.877,795.0,361.99699999999996,140.37,322.65,29-08-18,,,0
5762,2,51.8,49.4,54.2,55.1,48.5,2018-08-29 02:00:00,2,52.532737862599824,,,,,17.53000000000003,,0.009000000000000001,17.366666666666664,0.0,0.0,12.0,,29-08-18 02:00,0.0,29-08-18 02:00,969.0,585.183,480.899,480.0,376.963,153.505,331.76,29-08-18,,,0
5763,3,43.3,46.6,43.7,50.4,50.4,2018-08-29 03:00:00,2,47.92148370542422,,,,,17.370000000000005,,0.021,16.9,0.0,0.0,6.0,,29-08-18 03:00,0.0,29-08-18 03:00,873.0,486.562,465.718,372.0,379.0990000000001,157.475,330.94000000000005,29-08-18,,,0
5764,4,45.0,45.0,44.0,48.9,50.7,2018-08-29 04:00:00,2,47.53550711060353,,,,,17.100000000000026,,0.006,16.7,0.0,0.0,6.0,,29-08-18 04:00,0.0,29-08-18 04:00,928.0,583.4250000000002,491.72500000000014,432.0,372.536,149.466,330.315,29-08-18,,,0
5765,5,49.2,43.4,50.0,50.9,52.1,2018-08-29 05:00:00,2,49.91458122080115,,,,,17.470000000000027,,-0.009000000000000001,16.400000000000002,0.0,0.0,,,29-08-18 05:00,0.0,29-08-18 05:00,1071.0,1318.9589999999996,1054.149,1014.0,364.037,141.703,327.79,29-08-18,,,0
5766,6,51.1,50.3,49.1,56.2,56.3,2018-08-29 06:00:00,2,53.65753287563156,,,,,17.350000000000026,,0.01,16.166666666666668,0.0,0.0,,6.0,29-08-18 06:00,0.0,29-08-18 06:00,1066.0,2725.2340000000004,2067.44,2220.0,357.324,138.26799999999997,324.1,29-08-18,,,0
5767,7,63.6,58.1,65.9,61.2,61.4,2018-08-29 07:00:00,2,62.79922989844232,,,,,19.53000000000003,,-0.006,16.666666666666668,0.0,0.0,,30.0,29-08-18 07:00,0.0,29-08-18 07:00,885.0,6581.473000000001,4908.214,5292.0,340.694,130.84,305.015,29-08-18,,,0
5768,8,57.6,58.7,62.9,63.9,63.0,2018-08-29 08:00:00,2,61.88454071244392,,,,,23.100000000000023,,-0.013,18.966666666666665,0.0,0.0,,12.0,29-08-18 08:00,0.0,29-08-18 08:00,823.0,8327.173999999999,5424.999999999999,7164.0,332.32599999999996,130.02100000000002,297.9,29-08-18,,,0
5769,9,64.0,58.3,63.6,63.1,63.3,2018-08-29 09:00:00,2,62.85941347733262,,,,,24.340000000000032,,-0.01,23.866666666666664,0.0,0.0,,,29-08-18 09:00,0.0,29-08-18 09:00,884.0,6805.415999999998,4295.920999999999,5934.0,343.579,132.608,310.39,29-08-18,,,0
5770,10,61.5,58.8,64.5,62.6,63.1,2018-08-29 10:00:00,2,62.48019238008546,,,,,25.31,,-0.013,25.9,0.0,0.0,,,29-08-18 10:00,0.0,29-08-18 10:00,917.0,6368.329999999997,3777.6659999999997,5706.0,346.41,134.255,313.89,29-08-18,,,0
5771,11,62.4,57.6,64.1,62.3,61.9,2018-08-29 11:00:00,2,62.11157762932388,,,,,26.20000000000005,,-0.003,27.6,0.0,0.0,,6.0,29-08-18 11:00,0.0,29-08-18 11:00,937.0,5984.177,3525.722000000001,5268.0,349.98900000000003,138.325,315.4650000000001,29-08-18,,,0
5772,12,58.8,58.0,63.0,62.3,61.8,2018-08-29 12:00:00,2,61.20350286683746,,,,,27.629999999999995,,-0.004,29.4,0.0,0.0,,90.0,29-08-18 12:00,0.0,29-08-18 12:00,924.0,5868.993999999999,3597.0350000000008,5244.0,355.31,144.56900000000005,318.69,29-08-18,,,0
5773,13,59.3,59.8,61.2,62.3,62.7,2018-08-29 13:00:00,2,61.26113096468728,,,,,28.030000000000033,,-0.001,30.0,0.0,0.0,,,29-08-18 13:00,0.0,29-08-18 13:00,943.0,5247.133000000001,3214.868,4668.0,352.73100000000005,141.21499999999997,316.235,29-08-18,,,0
5774,14,60.1,58.6,61.7,62.0,63.9,2018-08-29 14:00:00,2,61.62351654585862,,,,,28.61000000000001,,-0.003999999999999999,31.4,0.0,0.0,36.0,,29-08-18 14:00,0.0,29-08-18 14:00,905.0,6168.505,3852.957,5562.0,351.26800000000003,141.009,313.3850000000001,29-08-18,,,0
5775,15,58.4,58.3,61.1,62.5,63.3,2018-08-29 15:00:00,2,61.1875431287067,,,,,28.570000000000054,,-0.005,31.16666666666667,0.0,0.0,54.0,,29-08-18 15:00,0.0,29-08-18 15:00,862.0,6280.896000000002,3937.33,5574.0,350.52099999999996,140.672,314.215,29-08-18,,,0
5776,16,58.4,58.4,60.3,63.1,62.7,2018-08-29 16:00:00,2,61.04419252852541,,,,,28.25,,-0.004,32.26666666666667,0.0,0.0,,,29-08-18 16:00,0.0,29-08-18 16:00,869.0,6924.111,4314.6990000000005,6144.0,348.189,140.84700000000004,312.015,29-08-18,,,0
5777,17,59.6,59.4,59.8,62.7,62.6,2018-08-29 17:00:00,2,61.08548450590786,,,,,27.25,,-0.002,31.5,0.0,0.0,,12.0,29-08-18 17:00,0.0,29-08-18 17:00,840.0,9028.87,6488.799000000001,7704.0,344.56400000000014,139.685,316.0250000000001,29-08-18,,,0
5778,18,60.3,58.1,64.2,62.4,62.6,2018-08-29 18:00:00,2,61.989287501168455,,,,,25.879999999999995,,0.0,28.76666666666667,0.0,0.0,12.0,24.0,29-08-18 18:00,0.0,29-08-18 18:00,869.0,9048.61,6231.178000000001,7782.0,331.76199999999994,136.615,299.595,29-08-18,,,0
5779,19,60.5,59.1,61.1,62.8,62.1,2018-08-29 19:00:00,2,61.30357530990112,,,,,24.120000000000005,,-0.011000000000000001,26.866666666666664,0.0,0.0,6.0,108.0,29-08-18 19:00,0.0,29-08-18 19:00,857.0,7304.1100000000015,5239.229,6432.0,338.641,138.35299999999998,304.245,29-08-18,,,0
5780,20,59.7,57.7,60.4,62.7,61.3,2018-08-29 20:00:00,2,60.6667070190872,,,,,22.79000000000002,,-0.006999999999999999,24.53333333333333,0.0,0.0,,12.0,29-08-18 20:00,0.0,29-08-18 20:00,1105.0,4763.04,3476.735,4206.0,352.12499999999994,135.138,316.7000000000001,29-08-18,,,0
5781,21,59.4,60.3,62.4,61.1,64.1,2018-08-29 21:00:00,2,61.78339652268675,,,,,21.350000000000023,,-0.016,23.73333333333333,0.0,0.0,6.0,,29-08-18 21:00,0.0,29-08-18 21:00,1041.0,3777.534,2532.342,3318.0,375.64599999999996,135.69200000000004,350.34,29-08-18,,,0
5782,22,58.8,58.8,62.3,61.0,62.3,2018-08-29 22:00:00,2,60.914958693192744,,,,,20.45000000000005,,0.044,21.866666666666664,0.0,0.0,12.0,6.0,29-08-18 22:00,0.0,29-08-18 22:00,1034.0,3626.4390000000003,2393.6800000000007,3192.0,374.70599999999996,138.191,350.245,29-08-18,,,0
5783,23,58.8,55.9,64.2,61.2,58.7,2018-08-29 23:00:00,2,60.6725374160736,,,,,20.170000000000016,,-0.011000000000000001,20.4,0.0,0.0,84.0,,29-08-18 23:00,0.0,29-08-18 23:00,1024.0,2300.640000000001,1600.451,2046.0,331.369,126.585,302.06000000000006,29-08-18,,,0
5784,0,58.1,54.9,61.6,60.2,56.9,2018-08-30 00:00:00,3,58.96198820204206,,,,,19.650000000000034,,0.0033333333333333327,18.8,0.0,0.0,60.0,,30-08-18 00:00,0.0,30-08-18 00:00,950.0,2091.6829999999995,1522.9930000000004,1704.0,404.372,144.62699999999995,371.365,30-08-18,,,0
5785,1,56.5,52.2,60.8,57.4,53.5,2018-08-30 01:00:00,3,57.14047914353208,,,,,18.78000000000003,,-0.015,18.633333333333333,0.0,0.0,12.0,,30-08-18 01:00,0.0,30-08-18 01:00,996.0,909.9989999999999,618.956,786.0,356.19599999999997,130.72299999999998,324.04,30-08-18,,,0
5786,2,46.4,49.6,52.0,54.9,49.8,2018-08-30 02:00:00,3,51.448050155068145,,,,,17.990000000000013,,-0.016,17.766666666666666,0.0,0.0,12.0,,30-08-18 02:00,0.0,30-08-18 02:00,990.0,606.201,428.195,522.0,378.836,155.381,330.9500000000001,30-08-18,,,0
5787,3,46.0,42.8,50.6,50.6,51.5,2018-08-30 03:00:00,3,49.34245681936407,,,,,17.850000000000023,,-0.013,17.599999999999994,0.0,0.0,6.0,,30-08-18 03:00,0.0,30-08-18 03:00,884.0,439.83099999999996,306.4170000000001,348.0,388.60400000000004,160.616,338.66,30-08-18,,,0
5788,4,47.1,45.2,45.6,49.6,50.5,2018-08-30 04:00:00,3,48.11722406927778,,,,,17.910000000000025,,0.003,17.2,0.0,0.0,6.0,,30-08-18 04:00,0.0,30-08-18 04:00,882.0,570.368,400.357,492.0,397.99300000000005,157.02700000000002,356.81999999999994,30-08-18,,,0
5789,5,42.8,43.8,44.5,50.8,52.6,2018-08-30 05:00:00,3,48.73231402412165,,,,,16.900000000000034,,-0.015,17.03333333333333,0.0,0.0,,,30-08-18 05:00,0.0,30-08-18 05:00,1070.0,1355.6460000000004,1101.337,1044.0,364.769,140.20399999999998,328.805,30-08-18,,,0
5790,6,55.0,54.3,50.3,56.0,56.6,2018-08-30 06:00:00,3,54.907247858756925,,,,,17.100000000000026,,0.009000000000000001,16.6,0.0,0.0,,6.0,30-08-18 06:00,0.0,30-08-18 06:00,1073.0,2733.257,2186.077,2172.0,359.39099999999996,138.958,324.2650000000001,30-08-18,,,0
5791,7,63.4,53.7,66.2,61.6,61.5,2018-08-30 07:00:00,3,62.76409210250296,,,,,19.75,,0.006,16.400000000000002,0.0,0.0,,30.0,30-08-18 07:00,0.0,30-08-18 07:00,897.0,6678.479,4981.764,5370.0,341.2,130.80900000000003,308.8649999999999,30-08-18,,,0
5792,8,62.0,60.5,64.6,64.3,62.9,2018-08-30 08:00:00,3,63.11004217618319,,,,,21.980000000000015,,0.003,17.900000000000006,0.0,0.0,,12.0,30-08-18 08:00,0.0,30-08-18 08:00,835.0,8536.469000000001,5528.84,7386.0,329.777,130.564,296.23,30-08-18,,,0
5793,9,65.3,59.7,63.3,63.5,62.6,2018-08-30 09:00:00,3,63.229664632652955,,,,,24.5,,0.009000000000000001,22.4,0.0,0.0,,,30-08-18 09:00,0.0,30-08-18 09:00,867.0,6668.371,4221.817,5934.0,337.76300000000003,130.864,307.735,30-08-18,,,0
5794,10,58.4,57.5,64.0,63.5,62.7,2018-08-30 10:00:00,3,61.96831803718385,,,,,25.86000000000001,,-0.002,25.8,0.0,0.0,,,30-08-18 10:00,0.0,30-08-18 10:00,912.0,6300.047,3880.142,5676.0,341.98199999999997,135.469,307.905,30-08-18,,,0
5795,11,59.8,60.5,66.3,63.2,62.9,2018-08-30 11:00:00,3,63.173088014152924,,,,,26.920000000000016,,0.006,28.03333333333333,0.0,0.0,,6.0,30-08-18 11:00,0.0,30-08-18 11:00,913.0,6011.160999999999,3670.595,5484.0,342.848,136.541,310.16000000000014,30-08-18,,,0
5796,12,60.4,59.9,63.3,63.2,62.7,2018-08-30 12:00:00,3,62.12883025504808,,,,,27.76000000000005,,-0.007000000000000001,29.83333333333333,0.0,0.0,,90.0,30-08-18 12:00,0.0,30-08-18 12:00,931.0,6030.496999999999,3654.395,5400.0,348.406,141.65900000000005,307.765,30-08-18,,,0
5797,13,58.4,59.4,61.1,62.0,62.1,2018-08-30 13:00:00,3,60.83341155708012,,,,,28.54000000000002,,-0.005,30.96666666666667,0.0,0.0,,,30-08-18 13:00,0.0,30-08-18 13:00,908.0,5355.576,3403.5759999999996,4836.0,348.88800000000003,142.60399999999996,311.77,30-08-18,,,0
5798,14,60.1,60.2,62.2,62.4,62.6,2018-08-30 14:00:00,3,61.63609167427944,,,,,28.95000000000005,,-0.006999999999999999,31.93333333333333,0.0,0.0,36.0,,30-08-18 14:00,0.0,30-08-18 14:00,886.0,6110.495999999999,3937.137000000001,5514.0,347.602,142.416,308.515,30-08-18,,,0
5799,15,58.9,57.1,61.4,62.7,62.6,2018-08-30 15:00:00,3,61.038913069606025,,,,,29.170000000000016,,-0.002,33.266666666666666,0.0,0.0,54.0,,30-08-18 15:00,0.0,30-08-18 15:00,866.0,6378.051999999998,4072.236,5790.0,344.449,140.938,305.3,30-08-18,,,0
5800,16,59.1,60.3,61.6,63.4,62.8,2018-08-30 16:00:00,3,61.716101544373885,,,,,28.600000000000023,,-0.002,31.9,0.0,0.0,,,30-08-18 16:00,0.0,30-08-18 16:00,868.0,7098.3870000000015,4316.714,6384.0,342.199,139.13299999999998,306.535,30-08-18,,,0
5801,17,59.5,59.9,60.3,63.3,63.1,2018-08-30 17:00:00,3,61.53492147391108,,,,,27.27000000000004,,0.017,30.0,0.0,0.0,,12.0,30-08-18 17:00,0.0,30-08-18 17:00,803.0,9611.579999999998,6379.367999999999,8418.0,343.594,135.37,314.505,30-08-18,,,0
5802,18,60.2,59.6,64.7,62.9,62.9,2018-08-30 18:00:00,3,62.46007768116656,,,,,25.27000000000004,,0.018000000000000002,28.366666666666664,0.0,0.0,6.0,24.0,30-08-18 18:00,0.0,30-08-18 18:00,866.0,9160.511,6453.241999999999,7878.0,321.123,128.567,292.8900000000001,30-08-18,,,0
5803,19,60.0,59.0,62.4,62.6,62.2,2018-08-30 19:00:00,3,61.46835782399293,,,,,24.320000000000054,,0.008,27.83333333333333,0.0,0.0,6.0,108.0,30-08-18 19:00,0.0,30-08-18 19:00,883.0,7791.73,5360.927,6750.0,336.68300000000005,133.99300000000002,297.745,30-08-18,,,0
5804,20,60.0,58.0,61.1,62.5,61.6,2018-08-30 20:00:00,3,60.89405284780986,,,,,24.150000000000034,,-0.01,25.8,0.0,0.0,,12.0,30-08-18 20:00,0.0,30-08-18 20:00,1056.0,5147.611000000001,3673.612,4518.0,346.596,132.70399999999998,308.86,30-08-18,,,0
5805,21,60.3,59.8,63.4,61.4,59.5,2018-08-30 21:00:00,3,61.130008278252255,,,,,22.81,,-0.0022222222222222227,24.03333333333333,0.0,0.0,6.0,,30-08-18 21:00,0.0,30-08-18 21:00,1082.0,3486.3160000000007,2376.468,3138.0,354.531,133.93,323.03,30-08-18,,,0
5806,22,59.8,57.5,64.0,61.5,59.2,2018-08-30 22:00:00,3,60.98541397335764,,,,,22.070000000000054,,-0.011000000000000001,22.766666666666666,0.0,0.0,18.0,6.0,30-08-18 22:00,0.0,30-08-18 22:00,1024.0,3740.667,2413.3920000000003,3312.0,376.61599999999993,137.43,347.31,30-08-18,,,0
5807,23,58.4,58.2,65.9,61.4,59.3,2018-08-30 23:00:00,3,61.74612035658633,,,,,21.390000000000047,,-0.008,23.0,0.0,0.0,78.0,,30-08-18 23:00,0.0,30-08-18 23:00,1004.0,2448.2580000000007,1566.2809999999995,2274.0,323.466,129.841,289.3649999999999,30-08-18,,,0
5808,0,60.1,55.1,64.8,60.5,58.1,2018-08-31 00:00:00,4,60.88809948958716,,,,,20.590000000000032,,-0.005,22.9,0.0,0.0,66.0,,31-08-18 00:00,0.0,31-08-18 00:00,1003.0,2065.8379999999997,1400.9640000000006,1818.0,381.75399999999985,144.04799999999997,342.75,31-08-18,,,0
5809,1,59.0,54.4,64.1,57.7,55.6,2018-08-31 01:00:00,4,59.63038362747667,,,,,20.05000000000001,,-0.007000000000000001,22.133333333333336,0.0,0.0,12.0,,31-08-18 01:00,0.0,31-08-18 01:00,1056.0,1089.502,818.824,921.0,360.404,143.20600000000002,320.21,31-08-18,,,0
5810,2,51.3,54.1,58.0,55.5,52.4,2018-08-31 02:00:00,4,54.917780479204495,,,,,19.870000000000005,,-0.005,20.83333333333333,0.0,0.0,12.0,,31-08-18 02:00,0.0,31-08-18 02:00,1001.0,749.1139999999999,737.288,567.0,367.764,146.39600000000002,328.9000000000001,31-08-18,,,0
5811,3,46.8,50.2,49.9,51.0,52.6,2018-08-31 03:00:00,4,50.47790427662924,,,,,19.850000000000023,,0.0,20.1,0.0,0.0,6.0,,31-08-18 03:00,0.0,31-08-18 03:00,924.0,511.02900000000005,458.394,396.0,373.684,150.91,331.80000000000007,31-08-18,,,0
5812,4,45.5,47.9,45.3,49.8,49.1,2018-08-31 04:00:00,4,47.89309284883238,,,,,19.370000000000005,,0.0,19.33333333333333,0.0,0.0,6.0,,31-08-18 04:00,0.0,31-08-18 04:00,975.0,573.0360000000003,436.906,438.0,364.50500000000005,140.472,327.9550000000001,31-08-18,,,0
5813,5,54.5,47.7,57.4,50.6,53.3,2018-08-31 05:00:00,4,53.86989202030691,,,,,19.04000000000002,,-0.002,19.9,0.0,0.0,,,31-08-18 05:00,0.0,31-08-18 05:00,1070.0,1361.558,1154.622,1029.0,357.1330000000001,133.07800000000003,324.575,31-08-18,,,0
5814,6,56.2,46.6,49.8,56.1,57.0,2018-08-31 06:00:00,4,54.67354993515778,,,,,18.82000000000005,,-0.025,19.9,0.0,0.0,,6.0,31-08-18 06:00,0.0,31-08-18 06:00,1000.0,2989.5550000000007,2316.268,2346.0,371.706,132.42900000000003,341.85,31-08-18,,,0
5815,7,63.2,57.4,66.5,61.5,60.7,2018-08-31 07:00:00,4,62.87493048465281,,,,,17.990000000000013,,-0.022,20.3,0.0,0.0,,30.0,31-08-18 07:00,0.0,31-08-18 07:00,822.0,7165.765,5023.0509999999995,6024.0,350.478,129.679,322.31,31-08-18,,,0
5816,8,61.9,60.7,62.1,64.9,63.3,2018-08-31 08:00:00,4,62.82113520431231,,,,,17.420000000000016,,0.267,19.266666666666666,0.0,0.0,,12.0,31-08-18 08:00,0.0,31-08-18 08:00,856.0,8678.334,5613.989000000001,7548.0,328.254,123.363,301.73,31-08-18,,,0
5817,9,62.4,59.1,63.7,64.2,64.8,2018-08-31 09:00:00,4,63.24079869267035,,,,,17.140000000000047,,0.281,17.333333333333332,0.0,0.0,,,31-08-18 09:00,0.0,31-08-18 09:00,917.0,7192.883000000002,4345.053000000001,6570.0,339.5300000000001,130.523,304.235,31-08-18,,,0
5818,10,58.2,58.3,62.0,62.7,63.0,2018-08-31 10:00:00,4,61.32196851124553,,,,,16.800000000000008,,0.012,18.2,0.0,0.0,,,31-08-18 10:00,0.0,31-08-18 10:00,944.0,6663.482,3932.7729999999997,6012.0,341.05999999999995,129.97499999999997,306.855,31-08-18,,,0
5819,11,62.4,58.9,63.7,62.9,61.8,2018-08-31 11:00:00,4,62.212411433339206,,,,,17.04000000000002,,0.001,18.366666666666667,0.0,0.0,,6.0,31-08-18 11:00,0.0,31-08-18 11:00,962.0,6671.090999999999,3936.271,6300.0,341.369,130.942,304.92,31-08-18,,,0
5820,12,58.5,58.5,62.0,63.1,61.3,2018-08-31 12:00:00,4,61.06631809674856,,,,,17.28000000000003,,0.012,18.366666666666667,0.0,0.0,,90.0,31-08-18 12:00,0.0,31-08-18 12:00,967.0,6702.289999999999,3832.875,6246.0,343.80400000000003,135.00099999999998,308.89499999999987,31-08-18,,,0
5821,13,61.1,57.7,60.3,62.4,62.5,2018-08-31 13:00:00,4,61.11577884558082,,,,,17.310000000000002,,0.006,19.0,0.0,0.0,,,31-08-18 13:00,0.0,31-08-18 13:00,978.0,6048.625999999998,3778.198,5334.0,347.959,137.07,311.23500000000007,31-08-18,,,0
5822,14,61.2,57.8,60.8,62.5,62.2,2018-08-31 14:00:00,4,61.1799653023897,,,,,18.120000000000005,,0.005,19.666666666666668,0.0,0.0,36.0,,31-08-18 14:00,0.0,31-08-18 14:00,946.0,6806.937999999999,4303.069,6204.0,341.851,133.16299999999998,305.33,31-08-18,,,0
5823,15,65.3,59.3,60.9,62.6,61.6,2018-08-31 15:00:00,4,62.422923580630254,,,,,17.980000000000018,,0.005,20.0,0.0,0.0,54.0,,31-08-18 15:00,0.0,31-08-18 15:00,934.0,7252.2119999999995,4332.652999999998,6558.0,344.499,138.89200000000002,307.1550000000001,31-08-18,,,0
5824,16,59.5,57.0,60.4,63.0,61.4,2018-08-31 16:00:00,4,60.69265647823624,,,,,18.170000000000016,,0.014000000000000002,20.0,0.0,0.0,,,31-08-18 16:00,0.0,31-08-18 16:00,931.0,7750.0700000000015,4687.725,6984.0,343.18299999999994,137.18599999999998,309.085,31-08-18,,,0
